CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;ESTADO;TOTAL_FATURADO;VALOR_DEVOLVIDO
1;1101015998;33928;GEOLAB IND FARMACEUTICA S/A;121551,0;NOSSA SENHORA DAS GRACAS LTDA;CE;594,13;
8;2365001841;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;103866,0;ANTONIO CAVALCANTE MELO;PE;1192,85;
1;1993004526;47252;HYPERA S.A;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;CE;588,25;
7;4830877299;789603;SOFTYS BRASIL LTDA;8018,0;FARMACIA FIGUEIREDO LTDA;BA;4116,0;
1;424067306;794919;EMS S/A;122334,0;CATARINA EMPREENDIMENTOS FARMACEUTICOS LTDA;CE;1052,73;
9;2183009374;792019;TORRENT DO BRASIL LTDA;101229,0;B. MONTEIRO DA SILVA;PE;218,11;
3;772310519;790595;CERAS JOHNSON LTDA;93555,0;SILVA E GALVAO LTDA;CE;1314,33;
7;1725006882;47252;HYPERA S.A;7546,0;MELHOR PREÇO MEDICAMENTOS LTDA;BA;862,74;
9;2183009437;47252;HYPERA S.A;100950,0;FARMACIA DIARIAMENTE COMERCIO DE MEDICAMENTOS LTDA.;PE;242,85;
3;5950012031;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;80564,0;FARMACIA SOLONOPOLES LTDA;CE;7330,49;296,22
3;1374005524;790595;CERAS JOHNSON LTDA;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA;CE;1931,86;
1;2251003394;47252;HYPERA S.A;80524,0;FARMACIA 7 DE SETEMBRO LTDA - ME;CE;618,08;
1;953043819;33766;CIFARMA CIENTIFICA FARMAC LTDA;80996,0;COM VAR DE MED L E L MAGALHAES;CE;554,8;
1;559025590;47252;HYPERA S.A;89527,0;FRANCISCA LINDE LOPES REGO-ME;CE;392,17;
8;1601007788;789603;SOFTYS BRASIL LTDA;122071,0;R I MAIA LTDA;PE;3851,33;
3;1983006568;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;86926,0;M L FERNANDES FARMACIA FL 06;CE;3163,8;
3;33014013;789603;SOFTYS BRASIL LTDA;91357,0;FARMACIA POPULAR CENTRAL LTDA  ME;CE;19108,97;
1;6292050688;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80588,0;M MICHELLE SARAIVA MOREIRA;CE;792,44;
1;131059899;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;91951,0;FARMACIA DO TRABALHADOR POPULAR II LTDA;CE;546,39;
3;1045003588;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;2098,64;
1;89086224;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;2403,74;
8;1601007824;789603;SOFTYS BRASIL LTDA;122071,0;FARMACIA GUSTAVO LTDA - ME;PE;3507,42;
5;1890002897;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;95683,0;T Y PRODUTOS FARMACEUTICOS LTDA;MA;3495,24;
1;1983006804;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80467,0;G E T PRODUTOS FARMACEUTICOS LTDA;CE;1653,2;
3;1372005824;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;133581,0;B DE F EVANGELISTA E CIA LTDA;CE;103,92;
1;1064017649;47252;HYPERA S.A;91409,0;ANTONIO SAMUEL F. RODRIGUES ME;CE;911,81;
3;1045003666;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;17152,47;
1;1465020015;33928;GEOLAB IND FARMACEUTICA S/A;96668,0;AURENICE SANTOS SOUSA - ME;CE;401,0;
1;82108289;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;85007,0;DROGARIA ULTRAPOPULAR DE SOBRAL LOJA 1 LTDA;CE;404,44;
1;424067393;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;91310,0;FRANCISCO KYLLMANN OLIVEIRA DE;CE;892,49;
1;1075042742;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;93555,0;SILVA E GALVAO LTDA ME;CE;252,45;
1;58060621;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;81846,0;M.M REGO;CE;809,85;
3;1045003697;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;87995,0;SUPERMERCADO MORANGUINHO -LJ01;CE;1265,85;
1;1117025171;33766;CIFARMA CIENTIFICA FARMAC LTDA;95891,0;JOSE L FECHINE NETO FARMACIA;CE;502,58;
1;559026052;47252;HYPERA S.A;80853,0;NIKAELLY BEZERRA OLIVEIRA ME;CE;482,67;
2;358051366;33928;GEOLAB IND FARMACEUTICA S/A;56456,0;TIAGO ALMEIDA DE CARVALHO;PI;191,74;
2;2107008571;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;62251,0;M P LEAL ME;PI;882,6;
3;33013896;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;134670,0;JA EMPREENDER LTDA;CE;641,52;
1;285183376;37273;LEGRAND PHARMA IND FARM LTDA;123917,0;JUAZEIRO COMERCIAL DE PRODUTOS FARMACEUTICOS LTDA;CE;804,62;
3;772310421;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;93555,0;FCNN COMERCIO DE MEDICAMENTOS EIRELI;CE;5396,46;
2;2015011739;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;122985,0;D J A DE ABREU;PI;1264,78;
5;2407001539;792019;TORRENT DO BRASIL LTDA;75086,0;W O SANTOS JUNIOR-ME;MA;1597,15;
3;1374005474;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;86849,0;JOSE VANDEILSON UCHOA VIANA MEDICAMENTOS;CE;3070,88;
2;1293027534;789228;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);55727,0;M DO N LIRA TEIXEIRA;PI;2152,81;
2;358050618;33928;GEOLAB IND FARMACEUTICA S/A;56456,0;TIAGO ALMEIDA DE CARVALHO;PI;1436,6;
5;2489000120;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;93814,0;CELLA E CELLA DROGARIAS LTDA;MA;3036,0;
1;285183489;47252;HYPERA S.A;85701,0;ANDRADE E ALVES COMERCIO DE MEDICAMENTOS LTDA;CE;1960,84;
5;2306001141;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;93814,0;CELLA THOMAZ DROGARIAS LTDA;MA;396,0;
1;477047241;33928;GEOLAB IND FARMACEUTICA S/A;119573,0;BARBARA ANANDA COSTA CAMPOS AVELINO;CE;3256,25;
8;1450013368;789603;SOFTYS BRASIL LTDA;125982,0;JULIO CESAR SILVA DE SOUZA MEDICAMENTOS;PE;960,34;
1;1756012311;34754;CAZI QUIMICA FARMACEUTICA IND E COM LTDA;128602,0;E S MAGALHAES LTDA ME;CE;937,63;
5;2489000088;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;93814,0;L M CELLA DROGARIAS LTDA;MA;5021,44;
7;2500000045;789603;SOFTYS BRASIL LTDA;7057,0;CERQUEIRA MELO COM DE PROD FARM LTDA - E;BA;768,86;
3;1324004205;789603;SOFTYS BRASIL LTDA;80467,0;F LUIS FEITOSA LTDA ME;CE;3001,57;
1;1478012870;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;126129,0;D R F DE CARVALHO LTDA  ME;CE;1610,92;
3;441020470;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;81356,0;FARMACIA CENTER POPULAR DR THEBERGE LTDA;CE;1152,31;
3;4150034164;790595;CERAS JOHNSON LTDA;95199,0;PHARMAFACIL DRUGSTORE EIRELI;CE;801,66;
3;1203005242;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;80325,0;LIMA E SABINO SOCIEDADE FARMACEUTICA LTDA;CE;1317,43;
3;1045003593;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;2098,64;
1;89086265;47252;HYPERA S.A;95807,0;FARMACIA DR NAHIN LTDA;CE;4426,08;
1;6570041980;47252;HYPERA S.A;97412,0;C L P RIBEIRO ME;CE;2554,06;
2;675017460;789603;SOFTYS BRASIL LTDA;133344,0;MARIA DO AMPARO DE S GOMES;PI;568,96;
1;131059813;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;131268,0;FRANCISCA ADRIANA VIEIRA ROCHA LTDA;CE;536,56;
1;953043706;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;85941,0;EMPREENDIMENTOS FARMACEUTICOS GAMA LTDA;CE;817,65;
6;2107008039;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;62251,0;M P LEAL -ME;PI;1024,32;1024,32
3;441020518;790595;CERAS JOHNSON LTDA;130817,0;SB COMERCIO DE MEDICAMENTOS LTDA;CE;85,24;
8;2510000159;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;102129,0;HL COMERCIO DE MEDICAMENTOS LTDA - ME;PE;391,11;
7;2375002970;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;10011,0;FARMACIAS DO TRABALHADOR LTDA;BA;408,06;
3;772310509;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;93555,0;FARMANATO COMERCIO DE MEDICAMENTO LTDA;CE;2205,37;
3;441020424;790595;CERAS JOHNSON LTDA;97835,0;FARMACIA THEBERGE LTDA;CE;2530,55;
1;285183564;33928;GEOLAB IND FARMACEUTICA S/A;81241,0;FARMACIA NOVA DO JUAZEIRO LTDA;CE;2551,55;
3;816020429;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;91168,0;ANTONIO JOSE CARNEIRO;CE;1023,11;
3;27006468;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;82333,0;N C LIMA SUPERMERCADOS LTDA;CE;3014,64;
8;1456011518;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;102068,0;DROGARIA CACHOEIRINHA LTDA - ME;PE;3668,03;
1;82107837;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;92077,0;FARMACIA MENORPRECO LTDA ME;CE;589,13;
3;571011817;789603;SOFTYS BRASIL LTDA;85007,0;FARMACIA GOTA MAIS LTDA;CE;1966,09;
3;571011818;789603;SOFTYS BRASIL LTDA;85007,0;FARMACIA GOTA MAIS LTDA;CE;1316,88;
8;1601007866;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;102104,0;OSIEL BARBOZA DA SILVA FARMACIA - ME;PE;616,2;616,21
3;1045003591;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;87995,0;SUPERMERCADO MORANGUINHO MATRIZ - 1;CE;2098,64;
3;2420000125;789603;SOFTYS BRASIL LTDA;91033,0;RINAURIA AGUIAR AZEVEDO;CE;7832,73;
1;58060429;47252;HYPERA S.A;81846,0;M.M REGO;CE;1133,36;
3;4150034312;789112;MILI SA;20039,0;I&J SERVICOS E PRODUTOS DO BRASIL LTDA;CE;2526,27;
1;325116950;793056;OPELLA HEALTHCARE BRAZIL LTDA - SANOFI;104323,0;LETICIA FERREIRA OTAVIANO;CE;30,12;
2;535041773;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;63894,0;R. P. ELVAS & DIOGENES LTDA;PI;1809,23;
1;82107602;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;85007,0;ARIFARMA COMERCIO DE MEDICAMEN LOJA 14;CE;1113,61;1113,61
1;1064017680;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80318,0;DROGARIA DO ARCO LTDA;CE;2254,32;
3;2046003514;789603;SOFTYS BRASIL LTDA;90866,0;A E B COMERCIO DE PRODUTOS FA;CE;1916,0;
1;1075042236;795257;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;95490,0;GELSUE NOBRE DO NASCIMENTO;CE;2235,27;
3;1381005272;789603;SOFTYS BRASIL LTDA;81198,0;FARMACIA ANDRADE E FEITOSA LTDA;CE;2201,4;
8;2402001368;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100933,0;BIG PHARMA LTDA;PE;6596,15;
5;2314001786;5582;EMS S/A;91823,0;HIPER POPULAR ARARI LTDA;MA;1029,17;
2;2114005035;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100366,0;M M G DE MORAES EIRELI;PI;2946,14;
1;285183654;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;81241,0;FARMACIA NOVA DO JUAZEIRO LTDA;CE;2017,05;
1;6292050637;795042;BVP DIST COM PROD P/SAUDE HIG PES COSM LTDA(FLORA COSMETICO);123889,0;M A S QUEIROZ  EPP;CE;1511,74;
5;925007696;789423;KLEY HERTZ DISTRIBUIDORA LTDA;92558,0;F LIMA CAVALCANTE E CIA LTDA;MA;69,5;
5;1890002920;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;96359,0;COMERCIO DE MEDICAMENTOS FENIX LTDA;MA;710,24;
1;1478013128;33928;GEOLAB IND FARMACEUTICA S/A;123680,0;MENDES E MATIAS FARMACIA IDEAL LTDA;CE;1014,15;
1;610077869;47252;HYPERA S.A;90200,0;COMERCIAL DE MEDICAMENTOS ANA FARMA PAUPINA LTDA;CE;392,17;
7;1828012149;33928;GEOLAB IND FARMACEUTICA S/A;7565,0;FARMACIA AVENIDA DE MILAGRES LTDA;BA;328,35;
1;82109825;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;86285,0;PROVIDA LTDA;CE;172,48;
2;1392004704;789603;SOFTYS BRASIL LTDA;97011,0;AMÉRICA MEDICAMENTOS E CORRELATOS LTDA;PI;110709,33;
1;1064017435;53333;GERMED FARMACEUTICA LTDA;80614,0;FARMACIA THAMAR LTDA;CE;2882,2;
2;2107007975;30241;KIMBERLY-CLARK BRASIL IND.E CO;95595,0;DROGARIA POPULAR LTDA ME;PI;1375,46;
2;1906005365;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;62812,0;L LIMA VIANA ME;PI;2592,84;
1;1064017418;33928;GEOLAB IND FARMACEUTICA S/A;76317,0;HOSPMEDICA DISTRIBUIDORA DE MEDICAMENTOS LTDA;CE;9703,87;9703,87
7;2131003375;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;1136,0;DROGARIA  SILVA NASCIMENTO LTDA;BA;845,85;
3;14020289;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;83453,0;FRANCISCO LAERCIO TELES BRAGA F2;CE;37589,28;
7;2134007572;47252;HYPERA S.A;130471,0;FARMÁCIA BEM-ESTAR SÃO ROQUE LTDA;BA;162,06;
8;2365001792;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;103866,0;ANTONIO CAVALCANTE MELO;PE;434,73;
1;400285324;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;99574,0;FARMACIA NEVES COMERCIO DE MEDICAMENTOS LTDA;CE;599,9;
3;1877000258;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;89399,0;BRUNO RAFAEL ALBUQ. MELO GOMES;CE;981,24;
7;2346003113;53333;GERMED FARMACEUTICA LTDA;133061,0;KAILA SANTANA BASTOS SILVA LTDA;BA;727,91;
3;441020392;789603;SOFTYS BRASIL LTDA;80576,0;FARMACIAS  ALDESUL LTDA-MATRIZ;CE;6201,43;
3;2419000430;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;89282,0;A. B. MARQUES - ME;CE;1317,68;
3;1020005709;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;95672,0;ANDREIA LUCAS DE OLIVEIRA ME;CE;385,32;
2;2199011507;789228;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);95453,0;ELLO DISTRIBUIDORA DE MEDICAMENTOS EIRELI;PI;2645,3;
7;1539009132;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;2415,0;GEORGE AZEVEDO PRADO - ME;BA;372,0;
7;2131003400;47252;HYPERA S.A;2452,0;JD PRODUTOS FARMACS LTDA. ME;BA;393,43;
7;2372000536;53333;GERMED FARMACEUTICA LTDA;1924,0;J&M COMERCIO DE PRODUTOS FARMACEUTICOS L;BA;1158,86;
7;952007068;30241;KIMBERLY-CLARK BRASIL IND.E CO;188,0;MARA DARLEY MARTINS DE OLIVEIRA;BA;283,78;
7;2087002861;789603;SOFTYS BRASIL LTDA;1136,0;DROGARIA  SILVA NASCIMENTO LTDA;BA;2177,56;
2;2114004919;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100366,0;M M G DE MORAES EIRELI;PI;4035,37;
7;2496000224;47252;HYPERA S.A;8548,0;ROBERTO DE FREITAS AZEVEDO;BA;606,48;
5;2320000941;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;92640,0;SEBASTIANA MOTA AGUIAR;MA;880,6;
3;5950012020;789603;SOFTYS BRASIL LTDA;80564,0;COMERCIAL DE MEDICAMENTOS NUNES LTDA;CE;47702,47;
1;1117024630;31305;LABORATORIO GLOBO LTDA;134206,0;FARMALIZ LTDA;CE;205,11;
1;131059743;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;91357,0;RICARDAS ARAUJO MEDICAMENTOS L;CE;3167,84;
1;1465019711;33928;GEOLAB IND FARMACEUTICA S/A;99150,0;RHAABE DE KASSIA FONTELES DOS SANTOS ME;CE;3152,32;
2;1137050507;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;121104,0;CRISTIANO FEITOSA IBIAPINO DE MOURA E CIA LTDA;PI;1315,32;
1;58060353;795042;BVP DIST COM PROD P/SAUDE HIG PES COSM LTDA(FLORA COSMETICO);96158,0;A A HENRIQUE V LIMA LTDA.;CE;1104,35;
9;1871007092;792019;TORRENT DO BRASIL LTDA;100665,0;COMERCIAL FARMACEUTICA ALVES & ALVES LTDA EPP;PE;256,72;
2;1137050507;794919;EMS S/A;121104,0;CRISTIANO FEITOSA IBIAPINO DE MOURA E CIA LTDA;PI;1315,32;
1;58060353;795257;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;96158,0;A A HENRIQUE V LIMA LTDA.;CE;1104,35;
3;1374005496;789603;SOFTYS BRASIL LTDA;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;19409,14;
7;1466009898;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;10663,0;ICL FARMACIA LTDA;BA;118,0;
5;2505000004;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;92963,0;CARLOS E ARAUJO SILVA ME;MA;4474,56;
8;1585008895;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;124635,0;CELEILTON DE OLIVEIRA SOUZA;PE;1258,72;
8;1456011476;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;102068,0;E & E COMERCIO DE MEDICAMENTOS LTDA;PE;1054,93;
7;2134007669;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;10925,0;GRAZIELLY E LORENA FARMACIA LTDA;BA;1672,24;
3;1859001354;789603;SOFTYS BRASIL LTDA;104373,0;DEUSABABYS COMERCIO VEREJISTA LTDA;CE;48028,42;
8;2492000239;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;120647,0;SIRINHAEM MEDICAMENTOS LTDA;PE;648,0;
2;1293027614;789326;JRD IND.FARMACEUTICA LTDA;131512,0;DROGARIAS LEVE MAIS LTDA;PI;928,35;
7;1466009907;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;10663,0;ICL FARMACIA LTDA;BA;303,92;
1;285183574;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;99883,0;FARMACIA FARMED LTDA;CE;3883,39;
5;2102004558;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;94305,0;RICARDO DIAS CARDOSO;MA;1145,32;
1;1983006687;47252;HYPERA S.A;80467,0;T H FEITOSA PRODUTOS FARMACEUT;CE;562,11;
3;326119900;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;134193,0;BENEDITO VICENTE M F DE QUEIROZ LTDA;CE;214,6;
7;4830877327;789603;SOFTYS BRASIL LTDA;3843,0;DROGARIA SILVA ROCHA LTDA;BA;1908,0;
8;1886003734;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;100933,0;SAM PHARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;PE;467,8;
7;2476000637;792019;TORRENT DO BRASIL LTDA;7057,0;CERQUEIRA MELO COM DE PROD FARM LTDA - E;BA;315,42;
7;1499009735;47252;HYPERA S.A;7104,0;LIBORIO & LIBORIO LTDA - ME;BA;1033,68;
1;325116700;791794;CREMER S.A;127859,0;KEULYANE FERREIRA ROCHA;CE;22,39;
3;33014020;789603;SOFTYS BRASIL LTDA;91357,0;J I ARAUJO MEDICAMENTOS;CE;19345,17;
3;1075042073;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;93555,0;SILVA E GALVAO LTDA ME;CE;753,49;
8;1601007830;789603;SOFTYS BRASIL LTDA;122071,0;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;PE;2510,63;
1;82107624;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;85007,0;POUPEFARMA AMONTADA LTDA L18;CE;349,78;
3;1278004480;30083;LOLLY BABY PRODUTOS INFANTIS L;84079,0;J.S NEGREIROS DE QUEIROZ;CE;1789,75;
5;2399001146;789423;KLEY HERTZ DISTRIBUIDORA LTDA;92617,0;R M SANTOS-ME;MA;2835,94;
1;610077660;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;80564,0;COMERCIAL DE MEDICAMENTOS LIMA LTDA;CE;962,06;
1;1983006892;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;80467,0;THALYNNE NOBREGA QUEIROGA FEIT;CE;93,45;
3;326119858;30083;LOLLY BABY PRODUTOS INFANTIS L;120610,0;COMERCIO FARMACEUTICO NOVA FARMA LTDA;CE;3823,31;
3;1298025249;30083;LOLLY BABY PRODUTOS INFANTIS L;85007,0;DROGARIA ULTRAPOPULAR ITAPAJE LTDA;CE;1653,95;
1;530077189;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;86705,0;FARMACIA DA ECONOMIA NACIONAL LTDA;CE;164,25;
1;483076384;789228;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);104280,0;DROGARIA ELOHIM PHARMA LTDA;CE;615,03;
1;1075042724;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;80467,0;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;CE;2739,0;
7;4830877461;789603;SOFTYS BRASIL LTDA;3843,0;DROGARIA SILVA ROCHA LTDA LJ 02;BA;615,0;
1;1983007074;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;80467,0;G S DE MOURA PROD. FARM. LTDA;CE;240,5;
3;2081002227;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;88717,0;C E D COMERCIAL LTDA;CE;0,0;
1;483077273;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;98129,0;G M CARVALHO E B N DE OLIVEIRA LTDA;CE;415,26;
2;1108014254;789603;SOFTYS BRASIL LTDA;54739,0;FERREIRA & SILVA DRUGSTORE LTDA;PI;1484,54;
3;1983006446;790595;CERAS JOHNSON LTDA;80467,0;THACIANA NOBREGA QUEIROGA FEIT;CE;226,95;
7;2134007602;47252;HYPERA S.A;2332,0;FARMACIA IRMAOS ANDRADE LTDA;BA;476,02;
3;951006062;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;99907,0;MARIA EDNA TEIXEIRA QUEIROZ ME;CE;691,52;
2;1137050554;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;57622,0;AMELIA ROSA DOS SANTOS ME;PI;2463,72;
1;2279002107;47252;HYPERA S.A;90050,0;OLIVEIRA E SOUSA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA ME;CE;588,25;
9;2146005842;53333;GERMED FARMACEUTICA LTDA;100605,0;J. JUNIO SOUSA DO NASCIMENTO - ME;PE;383,7;
7;1259021773;47252;HYPERA S.A;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;3934,27;
1;483076122;53333;GERMED FARMACEUTICA LTDA;81368,0;J ROSENDO E CIA LTDA;CE;559,52;
7;1259021899;47252;HYPERA S.A;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;89,57;
3;2124001608;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;119544,0;NIELSON NOGUEIRA DOS SANTOS ME;CE;372,0;
1;4510165415;31305;LABORATORIO GLOBO LTDA;81062,0;CABRAL E TELES LTDA;CE;1162,45;
2;358050603;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;56456,0;TIAGO ALMEIDA DE CARVALHO;PI;697,57;
2;2366001265;789603;SOFTYS BRASIL LTDA;76970,0;ATACADAO DOS COMPRIMIDOS LTDA;PI;6365,96;
1;953043565;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80793,0;FARMACIA E DROGARIA G.G. LTDA;CE;1366,68;
1;1993004458;33928;GEOLAB IND FARMACEUTICA S/A;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;5665,74;6,18
3;1983006450;790595;CERAS JOHNSON LTDA;80467,0;THALYNNE NOBREGA QUEIROGA FEIT;CE;104,31;
3;1324004187;789603;SOFTYS BRASIL LTDA;80467,0;F LUIS FEITOSA E CIA LTDA  ME;CE;1869,16;
1;1075041985;33928;GEOLAB IND FARMACEUTICA S/A;80693,0;L.N MEDICAMENTOS LTDA;CE;852,49;
1;1465019782;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;127122,0;RAIMUNDO GERSON PAULINO ME;CE;639,01;
2;2118008122;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;97011,0;AMÉRICA MEDICAMENTOS E CORRELATOS LTDA;PI;12089,87;
5;2000002796;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;95212,0;L F P RODRIGUES & CIA LTDA;MA;454,63;
7;2346003227;792019;TORRENT DO BRASIL LTDA;10663,0;ICL FARMACIA LTDA;BA;2251,34;
1;285183574;53333;GERMED FARMACEUTICA LTDA;99883,0;FARMACIA FARMED LTDA;CE;3883,39;
7;2134007670;795348;FIBRAVITE INDUSTRIA DE COSMETICOS LTDA;10925,0;GRAZIELLY E LORENA FARMACIA LTDA;BA;8004,84;
2;2211002795;30241;KIMBERLY-CLARK BRASIL IND.E CO;99891,0;VANDERLAN M. LIMA;PI;1786,71;
3;772310492;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;80467,0;T J R COMERCIO DE MEDIC. LTDA;CE;2399,97;
2;2118008144;30241;KIMBERLY-CLARK BRASIL IND.E CO;97011,0;AMERICA MEDICAMENTOS E CORRELATOS LTDA;PI;1444,45;
3;1117024609;789603;SOFTYS BRASIL LTDA;119544,0;FARMACIA NOGUEIRA 8 LTDA;CE;21099,15;
1;400285408;31267;MEDQUIMICA IND FARMACEUTICA S.;121937,0;A C ARAUJO COMERCIO DE MEDICAMENTOS;CE;254,31;
1;58060453;31305;LABORATORIO GLOBO LTDA;131592,0;F DO POVO LTDA;CE;435,5;
